budget,mode,delta_cap,scene,target_workers,seed,task_id,participant_count,norm_sq_sum,dimension,no_truth,iterations,converged,pair_evaluations,effective_budget,angular_available,valid_score_count,scores_json,labels_json,retained_json,worker_ids_json,screening_macro_f1
Exact,exact_abod,20,Climate,39,20260808,95,35,3.0271863993387507e-05,5,False,2,True,4488,35,True,35,"[0.06416397704340854,0.05516394511623499,0.1179265352915475,0.02165716330026143,0.05450780992749119,0.13679446607196535,0.15185090446273383,0.22174623971721905,0.22985476730588952,0.12384177062980198,0.21750002662732482,0.12033419335222699,0.23210998282992842,0.28086417800862,0.23698926145265098,0.16066084021993546,0.14588777532667593,0.1648765431721449,0.12671128805865317,0.22305437343361068,0.004086606648340645,0.00026656135078080963,2.8830696225395393e-07,3.54523067135846e-06,1.6584323885883214e-07,6.283382628469005e-07,7.588436561040421e-06,2.0324877829459846e-06,3.2734262437032467e-07,1.2402146467175656e-06,8.735167619595741e-07,2.4284260556252665e-07,1.8311127754827853e-07,5.7878877503478166e-08,1.677323405848533e-07]","[0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,5,7,8,21,25,27,29,33,35,38,40,43,44,46,48,50,54,55,56,64,67,69,71,75,76,78,80,81,82,84,88,91,92,99]",0.8529411764705882
Exact,exact_abod,20,Climate,39,20260808,96,41,2.1431992630734782e-05,5,False,4,True,9867,41,True,41,"[0.15678649794891078,0.05079994060701234,0.3234221775833274,0.13418868424276498,0.027580091817586496,0.20663811789892386,0.2108720709281637,0.26914593045075247,0.21871999985125698,0.036183062985372126,0.10748849115629577,0.3277224223070753,0.17104132423599777,0.13633181084401855,0.16759176323444086,0.32071972872616494,0.3255399504690466,0.26092105807341925,0.49887885722325154,0.08109309598106512,0.4088204538148174,0.24995790342027785,0.05511859273351579,0.1304046645475772,1.9127303454046243e-07,0.25917401566849546,0.042044734197286104,9.480750649092382e-07,8.698410890823347e-08,1.9476936384620522e-07,3.6313839633762504e-06,3.897983630754685e-07,1.3522495615995415e-07,2.671166631167984e-07,4.950783425579045e-08,1.2006329744414776e-07,1.7310531292391708e-07,1.6723947426756268e-07,1.179122557794123e-07,9.750735159404415e-08,1.0831573750639335e-07]","[0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,6,8,12,13,14,22,23,24,26,27,31,32,33,34,36,37,38,43,45,46,50,51,58,59,60,63,70,73,74,75,81,84,90,92,93,94,96,98,100]",0.8863636363636364
Exact,exact_abod,20,Climate,39,20260808,97,49,9.080011105208918e-06,5,False,4,True,17766,49,True,49,"[0.05247146033606422,0.23925854446815947,0.2936138192294473,0.10251922403840533,0.2548170665312323,0.03995612220006583,0.16365130215768392,0.10511851754601823,0.2779435268555406,0.23362465724619527,0.1650127642380851,0.10795629269542847,0.24009598513594377,0.2564896602857243,0.11498090869789328,0.23427045136448116,0.23613968515447664,0.026341555024735255,0.09370903979374004,0.2771493214885803,0.1781666094621706,0.12413959855834748,0.08073519569304806,0.17860780334497386,0.08043436130707965,0.2832202786772437,0.24626337872177032,0.005282646720130283,0.2614046483913346,0.0008055386483595947,0.20656423047168362,0.11545059124084081,4.056299603385266e-05,6.116130338238413e-07,4.4012428899803604e-07,3.140735362183313e-07,5.6221346875231666e-05,3.3362621235136436e-05,3.935150166238765e-06,1.2786567517561159e-06,9.231250038982824e-07,1.552691132441274e-05,1.107842106617195e-06,2.2597585102571828e-07,1.4121983550854678e-07,1.5729660102197851e-06,2.1973693242565973e-07,2.388544296001936e-07,8.445680056685213e-07]","[1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,5,6,7,8,9,10,11,13,14,15,17,18,21,22,23,26,27,29,31,33,35,36,38,42,48,55,60,62,63,65,66,73,75,76,78,80,81,84,85,87,89,91,95,96,98,99,100]",0.9078590785907859
Exact,exact_abod,20,Climate,39,20260808,98,43,1.2804639540997717e-05,5,False,4,True,9471,43,True,43,"[0.20185537378146742,0.054814519769099394,0.05577926015599652,0.17133272860447527,0.24393382928817373,0.21845541075033137,0.25838660163378036,0.25420528361629646,0.07772983123842227,0.07217993032987068,0.09656626674648441,0.16734329909441337,0.18111907499977423,0.26162147558513205,0.16116772582950548,0.20895551248672098,0.16291230851322666,0.05331455874492676,0.1653082847394322,0.035746395596292065,0.23216398229994722,0.21237960678757256,0.17487279069000536,0.04562610351437028,4.463910692676426e-06,0.006834717760181614,9.546258466048634e-05,0.005086229749918743,0.00452674315914168,0.00597384071169687,0.0055085668280241695,0.0037456821406436284,9.660652908373512e-05,0.0003140455179794962,0.006220365652372318,8.697718146921538e-05,0.00041371463508708695,0.0003305282691903372,0.0005299009088822687,0.0016128585668630149,0.00010147437423643714,2.1989093984924466e-05,0.0005570367766140115]","[0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,5,7,8,10,11,15,16,18,19,23,24,26,28,32,35,40,42,48,49,50,54,55,58,59,62,65,67,68,69,70,75,76,77,78,79,84,85,89,91,96,97,100]",0.8884146341463415
Exact,exact_abod,20,Climate,39,20260808,99,43,5.5707213816434224e-05,5,False,3,True,6273,43,True,43,"[0.051544780203295316,0.0423963810190958,0.08075703369212499,0.2449931867556022,0.10830183594419986,0.20526450898525989,0.07770693021688507,0.16827309470845037,0.17579692156859983,0.17015456286856653,0.2271125067343349,0.10466155697203804,0.09416514192513045,0.13886603339683473,0.17519371267758774,0.14605540027768588,0.07907688866236735,0.02553018323011745,0.17541849948668775,0.0003207823645752717,4.2063902827473896e-07,6.708567582574012e-06,0.1595845272761783,8.662921001306809e-07,0.008623276797667657,2.653712829550504e-06,7.738898324177068e-08,1.0117989805140015e-06,2.5522621265394947e-07,3.633489880390005e-07,1.0530185769493742e-07,1.360785798711652e-07,7.579987464778398e-08,2.0424448478735283e-07,1.9465072785941549e-07,5.1664707188135e-07,7.695196911618944e-07,2.1330780087925483e-07,3.645040770643417e-07,3.213994819758854e-07,5.25866759087949e-08,3.2071704856683266e-07,1.3132612316597083e-07]","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,3,5,9,10,16,19,21,23,27,31,32,33,40,46,48,49,54,56,57,58,62,63,65,69,70,73,75,76,79,81,82,84,86,87,88,90,91,92,93,96,98,99]",0.9105642256902762
Exact,exact_abod,20,Climate,39,20260808,100,49,3.481074242366676e-05,5,False,3,True,15275,49,True,49,"[0.0413207095685391,0.11840025866134163,0.27231223024585516,0.2260815656055173,0.19522921192962112,0.4060527485913325,0.09224948409621846,0.13702632099275078,0.21095636554621391,0.12772342055971092,0.07004208247792426,0.15463361516392052,0.14621300606819138,0.1720390385119206,0.3207292565829616,0.2738838115292686,0.11967454906323417,0.2942041583376591,0.27904921321400483,0.27283354793057546,0.19823813058551645,0.22471881276263922,0.07538962878000349,0.23262903825120787,0.25403256385772066,0.07722302601569779,0.18929853638884356,2.121338275848822e-06,8.153406366231207e-06,1.4315056435802912e-07,0.25251928445996313,0.1976135865973105,2.8499778909090405e-07,0.051077365485601274,1.2179388514272803e-07,5.826782266113915e-07,1.220473329497608e-07,0.14548716882269072,3.336508679067934e-06,1.3136581477963807e-06,3.4759195199241317e-07,6.015882899190468e-06,2.159437777872911e-07,1.6370931817820013e-06,3.0142516571746836e-06,1.681432182525278e-07,1.331744676394767e-07,8.746694237784792e-08,1.2256613903882067e-07]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[2,3,5,9,12,16,17,18,19,20,21,22,23,24,25,29,32,35,36,37,38,39,42,47,48,50,55,57,62,63,65,70,71,72,74,75,76,77,78,79,80,81,83,85,86,89,95,97,100]",0.893569844789357
Exact,exact_abod,20,Traffic,27,20260808,21,13,7.075113952736264e-06,6,False,7,True,110,13,True,13,"[0.015083028809633813,0.11321893138469948,0.07942696964116516,0.01657511152789859,0.008370498836827086,0.0820829873057128,0.036223607413603545,0.08627969899122707,0.012342404804209988,5.876477534554804e-07,1.4082528376463312e-07,1.1973436427495074e-07,6.06323076020202e-08]","[2,0,0,2,2,0,1,0,2,2,2,2,2]","[0,1,1,0,0,1,1,1,0,0,0,0,0]","[8,14,15,16,17,21,29,35,44,66,85,90,98]",0.641025641025641
Exact,exact_abod,20,Traffic,27,20260808,22,33,6.25714291047849e-07,6,False,4,True,2418,33,True,33,"[0.12291850925297501,0.11411547717728907,0.101913540089792,0.0673933849166174,0.06908822290566943,0.18852148216449724,0.07385293418345348,0.08222282932165348,0.1252215372214721,0.015284797347725783,0.05106415522981738,0.15594564158542584,0.05824875937131958,0.0856550751263899,0.02890773795092872,0.07157759094273455,0.05331772813915327,0.06039207502563493,0.16386813039754872,6.017282597967558e-06,1.8018783116190922e-05,1.9937977181382422e-07,2.0504693142407606e-06,1.3832773575774846e-07,5.044107581492961e-07,2.2176786353806406e-06,1.9736492431825115e-06,3.05126340851762e-07,7.799606131964769e-07,1.6972732233616194e-07,3.4473985676797106e-08,7.089910401104684e-08,2.3467164328808056e-08]","[0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,6,10,11,14,19,23,26,27,28,30,33,34,43,45,46,50,54,57,66,68,69,71,74,76,78,79,80,81,82,84,86,93]",0.8516129032258064
Exact,exact_abod,20,Traffic,27,20260808,23,22,2.926957413441769e-05,6,False,4,True,720,22,True,22,"[0.0722602188194505,0.014229442803458463,0.03224512950671834,0.19407732140578238,0.1226350041580909,0.08618045234101052,0.19511266217375414,0.034494614585074156,0.020711247128541867,0.1471219181412612,0.048265617941922453,0.16287475547628244,0.018658008523583312,3.955101372204028e-08,0.10506694346871381,0.015500399634370757,0.20421168861734645,0.020794674559240504,0.0017271455207198334,0.09014953999309178,0.018645149948708046,0.15385949724471168]","[0,2,1,0,0,0,0,1,2,0,1,0,2,2,0,2,0,2,2,0,2,0]","[1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1]","[7,9,20,27,28,35,36,37,41,45,47,51,56,57,65,69,70,77,81,83,88,89]",0.5885167464114832
Exact,exact_abod,20,Traffic,27,20260808,24,11,4.9535303723103286e-08,6,False,5,True,189,11,True,11,"[0.10337265264933464,0.019604190673270867,0.03857876953393577,0.011267820645434677,0.06325213126090334,0.056446221555002056,0.06952287747489885,0.13531909223309754,2.026518430665269e-07,2.25166850596055e-07,2.0360613625709225e-08]","[0,2,1,2,0,1,0,0,2,2,2]","[1,0,1,0,1,1,1,1,0,0,0]","[2,5,9,20,25,26,28,60,71,87,94]",0.606060606060606
Exact,exact_abod,20,Traffic,27,20260808,25,18,6.855446615875143e-08,6,False,5,True,160,18,True,18,"[0.0030925700954350364,0.15582853077487974,0.07193247267926872,0.05338537637402614,0.29821610368681284,0.014155278790601524,0.0467588752755558,0.1431210275479095,7.276975984304607e-07,0.16821588862401304,0.3076132236559812,0.0007751672029322883,9.472472335740142e-08,5.898738333829725e-07,1.8744933442407865e-06,2.725433039766216e-07,2.7302757652229433e-07,5.363667618275627e-07]","[2,0,0,1,0,2,1,0,2,0,0,2,2,2,2,2,2,2]","[0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0]","[9,14,24,32,34,50,52,53,57,58,59,61,64,72,76,80,98,99]",0.6136363636363636
Exact,exact_abod,20,Traffic,27,20260808,26,23,4.423517712392241e-06,6,False,4,True,441,23,True,23,"[0.07186500495272644,0.054215236107583935,0.0337441845950719,0.07392498001766525,0.09655791239224151,0.02083174252925055,0.07537796894637268,0.11700468750105092,0.07970654331535329,0.0488526696540472,0.02759430936292097,1.2123514908089818e-05,0.12377671126591322,0.12688598180615646,1.6464019903814738e-07,1.3344023769278427e-07,1.0577390971220123e-07,2.2800296720223644e-07,6.017004976102628e-08,1.7737235832788617e-07,1.0294236211732056e-07,8.877392830141785e-07,2.2572523983168135e-08]","[0,1,1,0,0,2,0,0,0,1,1,2,0,0,2,2,2,2,2,2,2,2,2]","[1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0]","[5,7,9,10,17,22,25,27,43,44,46,61,69,70,73,74,75,78,82,84,88,92,98]",0.7505720823798627
Exact,exact_abod,20,Traffic,27,20260808,27,13,5.849273237918607e-07,6,False,4,True,165,13,True,13,"[0.060706430849681046,0.07669380997204474,0.0890897240704916,0.0743488981085906,0.1062401257812872,0.0814997202345472,0.03366599299726888,0.0407252550381108,0.033385944130829674,1.7133732141575206e-06,4.837974947479027e-07,3.3114808378859956e-07,7.046831040117124e-07]","[1,0,0,0,0,0,1,1,1,2,2,2,2]","[1,1,1,1,1,1,1,0,1,0,0,0,0]","[1,3,4,33,34,37,41,44,48,56,62,70,72]",0.8571428571428572
Exact,exact_abod,20,Traffic,27,20260808,28,38,5.178376204879723e-08,6,False,4,True,3276,38,True,38,"[0.1616212123000746,0.22087936783673012,0.011883100349054477,0.048897157453513286,0.08566778603338532,0.09512063201388861,0.015774483683967066,0.02187694882703666,0.20499062754174965,0.13291705123134787,0.07749190968169191,0.1138350682816847,0.057633716543885424,0.1440562857804635,0.056420151346742435,0.12900657828254442,0.08745505014033605,0.051059128267886944,0.10559066290560064,0.061571002347193385,0.09361685117123135,0.12040188433918694,0.1353809581197682,2.2502479517831035e-07,8.717640529191965e-05,0.000340443432660402,1.8766169262820254e-07,1.3599498438970473e-07,5.925115549135164e-07,6.418890133048039e-06,1.5092566595513887e-06,1.606587986300048e-07,1.6453671187859993e-07,6.758391275519032e-08,6.118215730187341e-08,3.1001481907585293e-07,6.151662461283676e-08,1.325447761063268e-07]","[0,0,2,1,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,8,10,15,17,20,22,23,24,29,30,32,33,35,38,39,41,44,46,47,50,54,56,63,71,74,77,78,82,83,86,87,91,96,99,100]",0.8634868421052632
Exact,exact_abod,20,Traffic,27,20260808,29,16,4.863056882016709e-06,6,False,4,True,210,16,True,16,"[0.006273430932771853,0.054627428891183806,0.04203040854528701,0.029707902674729014,0.017374335890141583,0.049353392133781204,0.0884535984466199,0.17418636350614983,4.8217079375653736e-06,1.3439469134788165e-06,8.669808976888909e-07,2.8469006451670564e-06,1.4159662230174695e-06,9.439936777372674e-08,3.9981510813758905e-07,8.650250842601995e-08]","[2,1,1,1,2,1,0,0,2,2,2,2,2,2,2,2]","[0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0]","[6,14,17,22,25,34,48,56,58,59,65,69,71,83,91,98]",0.5321637426900585
Exact,exact_abod,20,Traffic,27,20260808,30,20,1.5231524035428788e-07,6,False,5,True,504,20,True,20,"[0.05135093221323747,0.1531732744464117,0.01826087098064886,0.14281491815851474,0.0571971149093668,0.1349123519121908,0.054159405932689066,0.03213535444997245,0.029971746239847132,0.08780448213888338,0.1334651283106487,1.3798790574392813e-07,1.1396806260058254e-07,2.3450571147264e-07,1.2551728009566367e-05,5.978869375936321e-07,3.424463439672846e-07,2.174794521583268e-07,6.083485470094467e-08,2.552954702877913e-07]","[1,0,2,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2]","[1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0]","[2,11,15,17,24,29,36,44,46,47,53,56,60,62,64,65,70,76,80,84]",0.7166666666666667
Exact,exact_abod,20,Traffic,27,20260808,31,10,9.207428828656387e-08,6,False,5,True,168,10,True,10,"[0.09361813458540313,0.03471416771398096,0.047775572974224696,0.07256708952883177,0.06871385154798258,0.04106558727326769,0.09123183263142723,0.01667472317257427,0.03322474063100462,2.8479769178325597e-07]","[0,1,1,0,0,1,0,2,1,2]","[1,1,1,1,1,1,1,0,1,0]","[1,3,10,15,18,35,39,43,47,78]",0.641025641025641
Exact,exact_abod,20,Traffic,27,20260808,32,12,6.389657733037773e-06,6,False,3,True,60,12,True,12,"[0.04118973123061903,0.08649507298395234,0.029847397213351036,0.038255666348152424,0.03945972422785625,0.04681389201276319,1.528356489663238e-06,3.139137085490092e-08,2.9778210663731725e-07,1.0534143743266471e-07,2.1928747678037524e-07,7.988386666395419e-08]","[1,0,1,1,1,1,2,2,2,2,2,2]","[1,1,0,1,0,1,0,0,0,0,0,0]","[2,15,24,37,51,52,62,66,72,82,95,100]",0.6285714285714286
Exact,exact_abod,20,Traffic,27,20260808,33,33,4.816666294486847e-08,6,False,3,True,2418,33,True,33,"[0.05225195853674955,0.05358358216930493,0.22849639366413052,0.12023504663018073,0.15035881099369794,0.12081738044832949,0.06142861151448027,0.1498418279823484,0.11304003996754212,0.20752505439462057,0.041123401265907036,0.08033678801002812,0.23257746213059635,0.06268731756809971,0.06244556520000415,2.9479908694526123e-06,0.13975080921748326,0.0003484119057800304,2.093565595192721e-05,8.422309768692962e-06,0.22103039746213252,8.81149416188083e-07,0.0763438953703126,0.0001740077937814942,4.427758605665334e-07,5.775617849277277e-07,1.0666922737966447e-07,2.5804594836409783e-07,1.322641820060774e-06,2.340264612148512e-07,5.338151246622731e-08,1.5665262777567168e-07,2.4544888049886967e-07]","[1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]","[8,10,17,18,26,31,32,35,37,38,39,41,42,43,44,52,55,62,65,67,69,70,71,74,75,79,83,84,90,91,92,98,100]",0.7878787878787878
Exact,exact_abod,20,Traffic,27,20260808,34,20,3.0730456675030014e-07,6,False,2,True,378,20,True,20,"[0.025263856703725305,0.01992728588986195,0.04547824990140124,0.07951971529966144,0.0641179631283627,0.06963709706781511,0.02879542966829066,0.11168215965649148,0.2691662439505718,0.07031900476702403,8.98055531151819e-07,1.2566635277370312e-05,1.6607877701586154e-07,1.7354158865484294e-06,3.8805215544110106e-07,1.6434027184789483e-07,2.0554312271426887e-05,1.2746156699706267e-06,3.319669916852723e-08,1.2049850701843134e-07]","[1,2,1,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2]","[1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[1,8,9,13,20,23,36,42,43,55,56,59,61,67,73,74,80,89,90,92]",0.7878787878787878
Exact,exact_abod,20,Traffic,27,20260808,35,16,4.849075127950751e-07,6,False,4,True,210,16,True,16,"[0.13137438096519405,0.09913806733534802,0.17986915326858804,0.0051619237425281185,0.11387171550766562,0.09643728496638125,0.16906606012108344,0.053294913507769576,3.7279156567985736e-05,0.06795334824045962,1.53838389701397e-07,2.7305965396867757e-07,1.1796362597779235e-07,2.39931411859696e-08,5.978288077829714e-08,1.5724593893827465e-05]","[0,0,0,2,0,0,0,1,2,0,2,2,2,2,2,2]","[1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0]","[3,19,21,22,23,25,38,59,60,64,72,80,81,82,87,90]",0.8403361344537814
Exact,exact_abod,20,Traffic,27,20260808,36,37,2.96623876584287e-07,6,False,3,True,4200,37,True,37,"[0.07774824405531451,0.16630260191830787,0.13992560931503867,0.10475873388688717,0.17051234812047664,0.14367467007743767,0.07465681935446378,0.064420053223993,0.17512878778687307,0.07234368668993665,0.13628309558674687,0.022762407095102126,0.030943877287548906,0.023604649850605286,0.10385919596681578,0.07884460587986611,0.10538883124870017,0.04053688072719382,4.4725563329440905e-07,0.12570707367632733,2.52226967004342e-05,1.315791744472711e-05,1.420402318322959e-07,3.74435244730632e-07,1.0420463423298722e-06,2.261676834858537e-06,0.15786964827230088,7.216618336066953e-07,4.877990578874858e-07,1.0197916020814827e-06,8.235636475300882e-08,3.9503982204971677e-07,4.412538820030593e-07,4.56313309794802e-08,2.7175524256874365e-07,2.94632748362163e-07,1.551850579192226e-06]","[0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]","[1,2,4,5,11,18,19,22,24,27,35,36,39,41,43,45,48,51,53,55,56,61,65,71,72,74,75,79,81,82,84,88,90,93,96,98,100]",0.8837018837018837
Exact,exact_abod,20,Traffic,27,20260808,37,27,2.2191583911538136e-07,6,False,4,True,2625,27,True,27,"[0.04445533319518007,0.06880985951860986,0.0745649053067579,0.13592235452026732,0.08592805738979875,0.12882217718013253,0.13901159399202398,0.16082111483258849,0.059670631221206895,0.11069454368982655,0.03456208699536171,0.10823183215984945,0.24661614834570925,0.05783694176017188,0.04319657283242531,0.05214187126922121,0.06564416267296326,0.12035920495828062,0.02844487472210305,0.059008753503186774,0.10196481249229236,1.5404829095896679e-07,1.8388709241481268e-07,1.357250731170482e-07,5.8300889795723756e-08,1.0952708171361717e-07,6.531925822544786e-08]","[1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0]","[3,5,8,9,10,12,14,15,17,20,22,23,29,31,32,36,39,48,49,56,58,65,78,80,83,91,93]",0.8035714285714286
Exact,exact_abod,20,Traffic,27,20260808,38,35,3.3682383883558775e-07,6,False,5,True,1815,35,True,35,"[0.06342592476230365,0.09617490501579408,0.10856868568077632,0.02370959415732371,0.02765677053843448,0.062189442457155596,0.12188886021166365,0.19988998214657994,0.09919039503516985,0.1434584929046716,0.10738554579698331,0.03948973920909074,0.041062080581218546,0.04242056059185965,2.842123650396874e-07,5.952186387193911e-06,2.716690474930543e-07,4.588478878480305e-07,1.1289921617713082e-07,9.224973774586446e-06,3.2635451970045235e-07,7.674988115636605e-08,5.706823407084761e-07,3.11609695850121e-07,4.057093299190982e-08,1.118436319069563e-06,1.4081051854012342e-07,2.662495801743431e-07,1.327829154616466e-07,4.7859580827187215e-08,3.484819120240196e-08,1.8007927278084927e-07,2.9215539545213784e-07,3.6410504138149957e-07,6.837617222923731e-08]","[0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5,6,8,10,16,19,21,24,29,37,43,46,47,49,51,56,67,70,72,75,77,78,79,80,82,84,87,88,89,90,91,94,96,98,99]",0.8636363636363636
